"Forest area in Switzerland, in ha"

"Year";"Forest zone";"Canton";"Type of owner";"Forest owners number";"Total forest area";"Productive forest area"
"2015";"Jura";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"2015";"Jura";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"2015";"Jura";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"2015";"Jura";"St. Gallen";"Type of owners - Total";0;0;0
"2015";"Jura";"St. Gallen";"Private forest";0;0;0
"2015";"Jura";"St. Gallen";"Public forest";0;0;0
"2015";"Jura";"St. Gallen";">>Federal forest";0;0;0
"2015";"Jura";"St. Gallen";">>Cantonal forest";0;0;0
"2015";"Jura";"St. Gallen";">>Municipality forest";0;0;0
"2015";"Jura";"St. Gallen";">>Bourgeois forest";0;0;0
"2015";"Jura";"St. Gallen";">>Other public forest";0;0;0
"2015";"Jura";"Graubünden / Grigioni / Grischun";"Type of owners - Total";0;0;0
"2015";"Jura";"Graubünden / Grigioni / Grischun";"Private forest";0;0;0
"2015";"Jura";"Graubünden / Grigioni / Grischun";"Public forest";0;0;0
"2015";"Jura";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"2015";"Jura";"Graubünden / Grigioni / Grischun";">>Cantonal forest";0;0;0
"2015";"Jura";"Graubünden / Grigioni / Grischun";">>Municipality forest";0;0;0
"2015";"Jura";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"2015";"Jura";"Graubünden / Grigioni / Grischun";">>Other public forest";0;0;0
"2015";"Jura";"Thurgau";"Type of owners - Total";0;0;0
"2015";"Jura";"Thurgau";"Private forest";0;0;0
"2015";"Jura";"Thurgau";"Public forest";0;0;0
"2015";"Jura";"Thurgau";">>Federal forest";0;0;0
"2015";"Jura";"Thurgau";">>Cantonal forest";0;0;0
"2015";"Jura";"Thurgau";">>Municipality forest";0;0;0
"2015";"Jura";"Thurgau";">>Bourgeois forest";0;0;0
"2015";"Jura";"Thurgau";">>Other public forest";0;0;0
"2015";"Central Plain";"Glarus";"Type of owners - Total";0;0;0
"2015";"Central Plain";"Glarus";"Private forest";0;0;0
"2015";"Central Plain";"Glarus";"Public forest";0;0;0
"2015";"Central Plain";"Glarus";">>Federal forest";0;0;0
"2015";"Central Plain";"Glarus";">>Cantonal forest";0;0;0
"2015";"Central Plain";"Glarus";">>Municipality forest";0;0;0
"2015";"Central Plain";"Glarus";">>Bourgeois forest";0;0;0
"2015";"Central Plain";"Glarus";">>Other public forest";0;0;0
"2015";"Central Plain";"Schaffhausen";"Type of owners - Total";414;1229;1209
"2015";"Central Plain";"Schaffhausen";"Private forest";406;472;464
"2015";"Central Plain";"Schaffhausen";"Public forest";8;757;745
"2015";"Central Plain";"Schaffhausen";">>Federal forest";0;0;0
"2015";"Central Plain";"Schaffhausen";">>Cantonal forest";0;0;0
"2015";"Central Plain";"Schaffhausen";">>Municipality forest";4;749;737
"2015";"Central Plain";"Schaffhausen";">>Bourgeois forest";0;0;0
"2015";"Central Plain";"Schaffhausen";">>Other public forest";4;8;8
"2015";"Central Plain";"Appenzell Ausserrhoden";"Type of owners - Total";0;0;0
"2015";"Central Plain";"Appenzell Ausserrhoden";"Private forest";0;0;0
"2015";"Central Plain";"Appenzell Ausserrhoden";"Public forest";0;0;0
"2015";"Central Plain";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"2015";"Central Plain";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"2015";"Central Plain";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"2015";"Central Plain";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"2015";"Central Plain";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"2015";"Central Plain";"Appenzell Innerrhoden";"Type of owners - Total";0;0;0
"2015";"Central Plain";"Appenzell Innerrhoden";"Private forest";0;0;0
"2015";"Central Plain";"Appenzell Innerrhoden";"Public forest";0;0;0
"2015";"Central Plain";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"2015";"Central Plain";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"2015";"Central Plain";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"2015";"Central Plain";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"2015";"Central Plain";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"2015";"Central Plain";"St. Gallen";"Type of owners - Total";5041;9414;9405
"2015";"Central Plain";"St. Gallen";"Private forest";4994;5542;5536
"2015";"Central Plain";"St. Gallen";"Public forest";47;3872;3869
"2015";"Central Plain";"St. Gallen";">>Federal forest";1;198;198
"2015";"Central Plain";"St. Gallen";">>Cantonal forest";1;512;512
"2015";"Central Plain";"St. Gallen";">>Municipality forest";14;173;173
"2015";"Central Plain";"St. Gallen";">>Bourgeois forest";18;1826;1824
"2015";"Central Plain";"St. Gallen";">>Other public forest";13;1163;1162
"2015";"Central Plain";"Graubünden / Grigioni / Grischun";"Type of owners - Total";0;0;0
"2015";"Central Plain";"Graubünden / Grigioni / Grischun";"Private forest";0;0;0
"2015";"Central Plain";"Graubünden / Grigioni / Grischun";"Public forest";0;0;0
"2015";"Central Plain";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"2015";"Central Plain";"Graubünden / Grigioni / Grischun";">>Cantonal forest";0;0;0
"2015";"Central Plain";"Graubünden / Grigioni / Grischun";">>Municipality forest";0;0;0
"2015";"Central Plain";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"2015";"Central Plain";"Graubünden / Grigioni / Grischun";">>Other public forest";0;0;0
"2015";"Central Plain";"Thurgau";"Type of owners - Total";8887;19702;19662
"2015";"Central Plain";"Thurgau";"Private forest";8793;11011;10989
"2015";"Central Plain";"Thurgau";"Public forest";94;8691;8673
"2015";"Central Plain";"Thurgau";">>Federal forest";1;177;177
"2015";"Central Plain";"Thurgau";">>Cantonal forest";1;1379;1376
"2015";"Central Plain";"Thurgau";">>Municipality forest";28;326;325
"2015";"Central Plain";"Thurgau";">>Bourgeois forest";37;5728;5716
"2015";"Central Plain";"Thurgau";">>Other public forest";27;1081;1079
"2015";"Prealps";"Glarus";"Type of owners - Total";0;0;0
"2015";"Prealps";"Glarus";"Private forest";0;0;0
"2015";"Prealps";"Glarus";"Public forest";0;0;0
"2015";"Prealps";"Glarus";">>Federal forest";0;0;0
"2015";"Prealps";"Glarus";">>Cantonal forest";0;0;0
"2015";"Prealps";"Glarus";">>Municipality forest";0;0;0
"2015";"Prealps";"Glarus";">>Bourgeois forest";0;0;0
"2015";"Prealps";"Glarus";">>Other public forest";0;0;0
"2015";"Prealps";"Schaffhausen";"Type of owners - Total";0;0;0
"2015";"Prealps";"Schaffhausen";"Private forest";0;0;0
"2015";"Prealps";"Schaffhausen";"Public forest";0;0;0
"2015";"Prealps";"Schaffhausen";">>Federal forest";0;0;0
"2015";"Prealps";"Schaffhausen";">>Cantonal forest";0;0;0
"2015";"Prealps";"Schaffhausen";">>Municipality forest";0;0;0
"2015";"Prealps";"Schaffhausen";">>Bourgeois forest";0;0;0
"2015";"Prealps";"Schaffhausen";">>Other public forest";0;0;0
"2015";"Prealps";"Appenzell Ausserrhoden";"Type of owners - Total";4244;7181;6862
"2015";"Prealps";"Appenzell Ausserrhoden";"Private forest";4223;5530;5284
"2015";"Prealps";"Appenzell Ausserrhoden";"Public forest";21;1651;1578
"2015";"Prealps";"Appenzell Ausserrhoden";">>Federal forest";1;26;25
"2015";"Prealps";"Appenzell Ausserrhoden";">>Cantonal forest";1;392;375
"2015";"Prealps";"Appenzell Ausserrhoden";">>Municipality forest";10;1122;1072
"2015";"Prealps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"2015";"Prealps";"Appenzell Ausserrhoden";">>Other public forest";9;111;106
"2015";"Prealps";"Appenzell Innerrhoden";"Type of owners - Total";3005;4869;4655
"2015";"Prealps";"Appenzell Innerrhoden";"Private forest";2994;2782;2660
"2015";"Prealps";"Appenzell Innerrhoden";"Public forest";11;2087;1995
"2015";"Prealps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"2015";"Prealps";"Appenzell Innerrhoden";">>Cantonal forest";1;154;147
"2015";"Prealps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"2015";"Prealps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"2015";"Prealps";"Appenzell Innerrhoden";">>Other public forest";10;1933;1848
"2015";"Prealps";"St. Gallen";"Type of owners - Total";9566;32852;31673
"2015";"Prealps";"St. Gallen";"Private forest";9437;16198;15617
"2015";"Prealps";"St. Gallen";"Public forest";129;16654;16056
"2015";"Prealps";"St. Gallen";">>Federal forest";1;128;123
"2015";"Prealps";"St. Gallen";">>Cantonal forest";1;918;885
"2015";"Prealps";"St. Gallen";">>Municipality forest";39;621;599
"2015";"Prealps";"St. Gallen";">>Bourgeois forest";51;12790;12331
"2015";"Prealps";"St. Gallen";">>Other public forest";37;2197;2118
"2015";"Prealps";"Graubünden / Grigioni / Grischun";"Type of owners - Total";0;0;0
"2015";"Prealps";"Graubünden / Grigioni / Grischun";"Private forest";0;0;0
"2015";"Prealps";"Graubünden / Grigioni / Grischun";"Public forest";0;0;0
"2015";"Prealps";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"2015";"Prealps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";0;0;0
"2015";"Prealps";"Graubünden / Grigioni / Grischun";">>Municipality forest";0;0;0
"2015";"Prealps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"2015";"Prealps";"Graubünden / Grigioni / Grischun";">>Other public forest";0;0;0
"2015";"Prealps";"Thurgau";"Type of owners - Total";0;0;0
"2015";"Prealps";"Thurgau";"Private forest";0;0;0
"2015";"Prealps";"Thurgau";"Public forest";0;0;0
"2015";"Prealps";"Thurgau";">>Federal forest";0;0;0
"2015";"Prealps";"Thurgau";">>Cantonal forest";0;0;0
"2015";"Prealps";"Thurgau";">>Municipality forest";0;0;0
"2015";"Prealps";"Thurgau";">>Bourgeois forest";0;0;0
"2015";"Prealps";"Thurgau";">>Other public forest";0;0;0
"2015";"Alps";"Glarus";"Type of owners - Total";1467;21017;18545
"2015";"Alps";"Glarus";"Private forest";1454;2662;2349
"2015";"Alps";"Glarus";"Public forest";13;18355;16196
"2015";"Alps";"Glarus";">>Federal forest";1;206;182
"2015";"Alps";"Glarus";">>Cantonal forest";1;101;89
"2015";"Alps";"Glarus";">>Municipality forest";6;17837;15739
"2015";"Alps";"Glarus";">>Bourgeois forest";0;0;0
"2015";"Alps";"Glarus";">>Other public forest";5;211;186
"2015";"Alps";"Schaffhausen";"Type of owners - Total";0;0;0
"2015";"Alps";"Schaffhausen";"Private forest";0;0;0
"2015";"Alps";"Schaffhausen";"Public forest";0;0;0
"2015";"Alps";"Schaffhausen";">>Federal forest";0;0;0
"2015";"Alps";"Schaffhausen";">>Cantonal forest";0;0;0
"2015";"Alps";"Schaffhausen";">>Municipality forest";0;0;0
"2015";"Alps";"Schaffhausen";">>Bourgeois forest";0;0;0
"2015";"Alps";"Schaffhausen";">>Other public forest";0;0;0
"2015";"Alps";"Appenzell Ausserrhoden";"Type of owners - Total";0;0;0
"2015";"Alps";"Appenzell Ausserrhoden";"Private forest";0;0;0
"2015";"Alps";"Appenzell Ausserrhoden";"Public forest";0;0;0
"2015";"Alps";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"2015";"Alps";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"2015";"Alps";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"2015";"Alps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"2015";"Alps";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"2015";"Alps";"Appenzell Innerrhoden";"Type of owners - Total";0;0;0
"2015";"Alps";"Appenzell Innerrhoden";"Private forest";0;0;0
"2015";"Alps";"Appenzell Innerrhoden";"Public forest";0;0;0
"2015";"Alps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"2015";"Alps";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"2015";"Alps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"2015";"Alps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"2015";"Alps";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"2015";"Alps";"St. Gallen";"Type of owners - Total";2464;17734;15563
"2015";"Alps";"St. Gallen";"Private forest";2403;4262;3740
"2015";"Alps";"St. Gallen";"Public forest";61;13472;11823
"2015";"Alps";"St. Gallen";">>Federal forest";1;84;74
"2015";"Alps";"St. Gallen";">>Cantonal forest";1;665;584
"2015";"Alps";"St. Gallen";">>Municipality forest";18;132;116
"2015";"Alps";"St. Gallen";">>Bourgeois forest";24;12297;10791
"2015";"Alps";"St. Gallen";">>Other public forest";17;294;258
"2015";"Alps";"Graubünden / Grigioni / Grischun";"Type of owners - Total";9034;165263;130646
"2015";"Alps";"Graubünden / Grigioni / Grischun";"Private forest";8904;16077;12709
"2015";"Alps";"Graubünden / Grigioni / Grischun";"Public forest";130;149186;117937
"2015";"Alps";"Graubünden / Grigioni / Grischun";">>Federal forest";1;225;178
"2015";"Alps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";1;1038;821
"2015";"Alps";"Graubünden / Grigioni / Grischun";">>Municipality forest";66;144180;113979
"2015";"Alps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"2015";"Alps";"Graubünden / Grigioni / Grischun";">>Other public forest";62;3743;2959
"2015";"Alps";"Thurgau";"Type of owners - Total";0;0;0
"2015";"Alps";"Thurgau";"Private forest";0;0;0
"2015";"Alps";"Thurgau";"Public forest";0;0;0
"2015";"Alps";"Thurgau";">>Federal forest";0;0;0
"2015";"Alps";"Thurgau";">>Cantonal forest";0;0;0
"2015";"Alps";"Thurgau";">>Municipality forest";0;0;0
"2015";"Alps";"Thurgau";">>Bourgeois forest";0;0;0
"2015";"Alps";"Thurgau";">>Other public forest";0;0;0
"2015";"Southern Alps";"Glarus";"Type of owners - Total";0;0;0
"2015";"Southern Alps";"Glarus";"Private forest";0;0;0
"2015";"Southern Alps";"Glarus";"Public forest";0;0;0
"2015";"Southern Alps";"Glarus";">>Federal forest";0;0;0
"2015";"Southern Alps";"Glarus";">>Cantonal forest";0;0;0
"2015";"Southern Alps";"Glarus";">>Municipality forest";0;0;0
"2015";"Southern Alps";"Glarus";">>Bourgeois forest";0;0;0
"2015";"Southern Alps";"Glarus";">>Other public forest";0;0;0
"2015";"Southern Alps";"Schaffhausen";"Type of owners - Total";0;0;0
"2015";"Southern Alps";"Schaffhausen";"Private forest";0;0;0
"2015";"Southern Alps";"Schaffhausen";"Public forest";0;0;0
"2015";"Southern Alps";"Schaffhausen";">>Federal forest";0;0;0
"2015";"Southern Alps";"Schaffhausen";">>Cantonal forest";0;0;0
"2015";"Southern Alps";"Schaffhausen";">>Municipality forest";0;0;0
"2015";"Southern Alps";"Schaffhausen";">>Bourgeois forest";0;0;0
"2015";"Southern Alps";"Schaffhausen";">>Other public forest";0;0;0
"2015";"Southern Alps";"Appenzell Ausserrhoden";"Type of owners - Total";0;0;0
"2015";"Southern Alps";"Appenzell Ausserrhoden";"Private forest";0;0;0
"2015";"Southern Alps";"Appenzell Ausserrhoden";"Public forest";0;0;0
"2015";"Southern Alps";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"2015";"Southern Alps";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"2015";"Southern Alps";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"2015";"Southern Alps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"2015";"Southern Alps";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"2015";"Southern Alps";"Appenzell Innerrhoden";"Type of owners - Total";0;0;0
"2015";"Southern Alps";"Appenzell Innerrhoden";"Private forest";0;0;0
"2015";"Southern Alps";"Appenzell Innerrhoden";"Public forest";0;0;0
"2015";"Southern Alps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"2015";"Southern Alps";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"2015";"Southern Alps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"2015";"Southern Alps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"2015";"Southern Alps";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"2015";"Southern Alps";"St. Gallen";"Type of owners - Total";0;0;0
"2015";"Southern Alps";"St. Gallen";"Private forest";0;0;0
"2015";"Southern Alps";"St. Gallen";"Public forest";0;0;0
"2015";"Southern Alps";"St. Gallen";">>Federal forest";0;0;0
"2015";"Southern Alps";"St. Gallen";">>Cantonal forest";0;0;0
"2015";"Southern Alps";"St. Gallen";">>Municipality forest";0;0;0
"2015";"Southern Alps";"St. Gallen";">>Bourgeois forest";0;0;0
"2015";"Southern Alps";"St. Gallen";">>Other public forest";0;0;0
"2015";"Southern Alps";"Graubünden / Grigioni / Grischun";"Type of owners - Total";1726;34578;27798
"2015";"Southern Alps";"Graubünden / Grigioni / Grischun";"Private forest";1709;2381;1914
"2015";"Southern Alps";"Graubünden / Grigioni / Grischun";"Public forest";17;32197;25884
"2015";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"2015";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";1;86;70
"2015";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Municipality forest";8;31043;24955
"2015";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"2015";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Other public forest";8;1068;859
"2015";"Southern Alps";"Thurgau";"Type of owners - Total";0;0;0
"2015";"Southern Alps";"Thurgau";"Private forest";0;0;0
"2015";"Southern Alps";"Thurgau";"Public forest";0;0;0
"2015";"Southern Alps";"Thurgau";">>Federal forest";0;0;0
"2015";"Southern Alps";"Thurgau";">>Cantonal forest";0;0;0
"2015";"Southern Alps";"Thurgau";">>Municipality forest";0;0;0
"2015";"Southern Alps";"Thurgau";">>Bourgeois forest";0;0;0
"2015";"Southern Alps";"Thurgau";">>Other public forest";0;0;0
"2016";"Switzerland";"Glarus";"Type of owners - Total";1466;21017;18545
"2016";"Switzerland";"Glarus";"Private forest";1457;2662;2406
"2016";"Switzerland";"Glarus";"Public forest";9;18355;16139
"2016";"Switzerland";"Glarus";">>Federal forest";1;206;115
"2016";"Switzerland";"Glarus";">>Cantonal forest";1;101;99
"2016";"Switzerland";"Glarus";">>Municipality forest";3;17837;15743
"2016";"Switzerland";"Glarus";">>Bourgeois forest";0;0;0
"2016";"Switzerland";"Glarus";">>Other public forest";4;211;182
"2016";"Switzerland";"Schaffhausen";"Type of owners - Total";2071;12669;12568
"2016";"Switzerland";"Schaffhausen";"Private forest";2043;2068;2068
"2016";"Switzerland";"Schaffhausen";"Public forest";28;10601;10500
"2016";"Switzerland";"Schaffhausen";">>Federal forest";0;0;0
"2016";"Switzerland";"Schaffhausen";">>Cantonal forest";1;2137;2137
"2016";"Switzerland";"Schaffhausen";">>Municipality forest";26;8456;8355
"2016";"Switzerland";"Schaffhausen";">>Bourgeois forest";0;0;0
"2016";"Switzerland";"Schaffhausen";">>Other public forest";1;8;8
"2016";"Switzerland";"Appenzell Ausserrhoden";"Type of owners - Total";4266;7181;6861
"2016";"Switzerland";"Appenzell Ausserrhoden";"Private forest";4241;5530;5529
"2016";"Switzerland";"Appenzell Ausserrhoden";"Public forest";25;1651;1332
"2016";"Switzerland";"Appenzell Ausserrhoden";">>Federal forest";1;26;26
"2016";"Switzerland";"Appenzell Ausserrhoden";">>Cantonal forest";1;392;177
"2016";"Switzerland";"Appenzell Ausserrhoden";">>Municipality forest";21;1131;1027
"2016";"Switzerland";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"2016";"Switzerland";"Appenzell Ausserrhoden";">>Other public forest";2;102;102
"2016";"Switzerland";"Appenzell Innerrhoden";"Type of owners - Total";3024;4869;4655
"2016";"Switzerland";"Appenzell Innerrhoden";"Private forest";2996;2782;2782
"2016";"Switzerland";"Appenzell Innerrhoden";"Public forest";28;2087;1873
"2016";"Switzerland";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"2016";"Switzerland";"Appenzell Innerrhoden";">>Cantonal forest";1;154;148
"2016";"Switzerland";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"2016";"Switzerland";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
